word,joy,sadness,fear,anger,trust,disgust,surprise,anticipation
admiration,2,0,0,0,3,0,0,0
admiration,2,0,0,0,1,0,0,0
admiration,2,0,0,0,2,0,1,1
admiration,2,0,0,0,0,0,0,0
fixed,0,0,0,0,3,0,0,0
fixed,0,0,0,0,0,0,0,0
fixed,0,0,0,0,0,0,0,0
fixed,0,0,0,0,3,0,0,0
coast,0,0,0,0,0,0,0,0
coast,0,0,0,0,0,0,0,0
coast,0,0,0,0,0,0,0,0
precedence,0,0,0,0,0,0,0,0
precedence,1,0,0,0,2,0,0,0
precedence,0,0,0,0,2,0,0,0
unreal,0,0,0,0,0,0,0,0
unreal,0,1,1,0,0,0,1,0
unreal,0,1,1,1,0,0,2,0
unreal,0,0,0,0,0,0,0,0
shroud,0,0,1,0,0,0,0,0
shroud,0,0,1,0,0,0,0,0
shroud,0,0,0,0,0,0,0,0
shroud,0,0,0,0,0,0,0,0
stomach,0,0,0,0,0,0,0,0
stomach,0,0,0,0,0,2,0,0
stomach,0,1,2,1,0,3,0,0
stomach,0,0,0,0,0,0,0,0
substitute,0,0,0,0,0,0,0,0
substitute,0,0,0,0,0,0,0,0
substitute,0,0,0,0,1,1,0,0
substitute,0,0,0,0,0,0,0,0
amount,0,0,0,0,0,0,0,0
amount,0,0,0,0,0,0,0,0
amount,1,0,0,0,0,0,0,0
amount,0,0,0,0,0,0,0,0
amount,1,1,1,1,1,1,1,1
amount,1,1,0,0,1,0,0,1
amount,0,0,0,0,0,0,0,0
amount,0,0,0,0,0,0,0,0
amount,0,0,0,0,0,0,0,0
amount,0,0,0,0,0,0,0,0
amount,0,0,0,0,0,0,0,0
amount,1,1,2,1,0,0,0,2
amount,0,0,0,0,0,0,0,0
amount,0,0,0,0,0,0,0,0
amount,0,0,0,0,0,0,0,0
amount,1,1,1,1,1,0,0,1
amount,0,0,0,0,0,0,0,0
wreck,0,1,1,1,0,0,0,0
wreck,0,1,0,1,0,0,0,0
wreck,0,0,0,0,0,0,0,0
smite,0,0,0,0,0,0,0,0
smite,0,0,2,2,0,0,0,0
smite,0,3,3,3,0,3,0,0
smite,0,3,3,3,0,2,0,0
smite,0,1,2,3,0,1,1,2
pique,0,0,0,2,0,1,0,0
pique,0,0,0,3,0,1,0,0
pique,0,1,0,2,0,1,0,0
pique,0,0,0,2,0,0,0,0
corkscrew,1,1,1,1,1,1,1,1
corkscrew,0,0,0,0,0,0,0,0
corkscrew,0,0,0,0,0,0,0,0
corkscrew,0,0,0,0,0,0,0,0
corkscrew,1,0,0,0,0,0,0,2
secret,0,0,0,0,3,0,0,0
secret,0,1,2,0,3,0,0,0
secret,1,1,1,0,0,0,3,2
secret,0,0,0,0,0,0,0,0
gust,1,0,1,0,2,0,2,0
gust,0,0,0,0,0,0,1,0
gust,0,0,0,0,0,0,0,0
weigh,0,0,0,0,0,0,0,0
weigh,0,1,0,0,0,0,0,0
weigh,0,0,0,0,0,0,0,0
weigh,0,0,0,0,0,0,0,0
daily,0,0,0,0,0,0,0,0
daily,0,0,0,0,0,0,0,0
daily,0,0,0,0,2,0,0,2
daily,0,0,0,0,0,0,0,0
daily,0,0,0,0,0,0,0,0
silly,1,0,0,0,0,1,0,0
silly,1,0,0,0,0,1,0,0
silly,0,0,0,0,0,0,0,0
silly,1,1,1,2,2,1,2,1
bigot,0,0,2,2,1,1,0,0
bigot,0,0,0,1,0,0,0,0
bigot,0,0,0,0,0,0,0,0
bigot,0,0,0,2,0,2,0,0
ripen,1,0,0,0,1,0,0,3
ripen,0,0,0,0,0,0,0,0
ripen,0,0,0,0,0,0,0,0
ripen,1,0,0,0,0,0,1,2
ripen,0,0,0,0,1,1,0,1
crouch,0,0,0,0,0,0,2,0
crouch,0,0,0,0,0,0,0,0
crouch,0,0,0,0,0,0,0,0
crouch,0,0,2,0,0,0,0,0
crouch,0,0,1,0,0,0,0,0
ply,0,0,1,0,1,0,0,1
ply,0,0,0,0,0,0,0,0
ply,0,0,0,0,0,0,0,1
widespread,0,0,0,0,0,0,0,0
widespread,0,0,0,0,0,0,0,0
widespread,0,0,0,0,0,0,0,0
widespread,0,0,0,0,0,0,0,0
rebut,0,0,0,1,0,1,0,0
rebut,0,0,0,0,0,0,0,0
rebut,0,0,0,0,0,0,0,0
rebut,0,0,0,0,0,0,0,0
mow,0,0,0,0,0,0,0,0
mow,1,0,0,0,1,1,0,1
mow,0,0,0,0,0,0,0,0
mow,0,0,0,0,0,0,0,0
mow,1,1,1,1,1,1,1,1
vivid,0,0,0,0,0,0,0,0
vivid,0,0,0,0,0,0,0,0
vivid,1,0,0,0,0,0,0,0
vivid,0,0,0,0,0,0,0,0
lawful,0,0,0,0,0,0,0,0
lawful,0,0,0,0,0,0,0,0
lawful,0,0,0,0,0,0,0,0
lawful,0,0,0,0,0,0,0,0
lawful,0,0,0,0,0,0,0,0
frequent,0,0,0,0,0,0,0,2
frequent,0,0,0,0,0,0,0,0
frequent,0,0,0,0,1,0,0,2
frequent,0,0,0,0,0,0,0,0
frequent,0,0,0,0,2,0,1,1
frequent,0,0,0,0,0,0,0,0
frequent,0,0,0,0,0,0,0,0
frequent,0,0,0,0,1,0,0,2
frequent,0,0,0,0,1,0,0,1
frequent,0,0,0,0,0,0,0,0
frequent,0,0,0,0,0,0,0,0
frequent,0,0,0,0,0,0,0,0
frequent,0,0,0,0,0,0,0,1
frequent,0,0,0,0,1,0,0,1
frequent,0,0,0,0,3,0,0,2
frequent,0,0,0,0,1,0,0,1
frequent,0,0,0,0,0,0,0,0
urgent,0,0,0,0,0,0,0,0
urgent,1,1,1,1,1,1,1,1
urgent,0,0,0,0,0,0,0,0
urgent,0,1,2,0,1,0,0,0
urgent,0,0,0,0,0,0,0,0
untoward,0,1,0,0,0,0,0,0
untoward,0,0,0,0,0,0,0,0
untoward,0,1,1,2,0,0,0,0
untoward,0,0,0,0,0,0,0,0
untoward,0,1,2,1,0,3,1,0
curse,0,2,3,2,0,2,0,0
curse,0,3,3,2,0,2,0,2
curse,0,2,2,2,0,0,0,0
curse,0,1,0,0,0,0,0,0
curse,0,2,3,3,0,3,0,2
effusion,1,0,0,0,0,0,0,0
effusion,0,0,0,0,0,0,0,0
effusion,0,0,0,0,0,0,0,0
effusion,0,0,1,0,0,0,0,0
garish,0,0,0,0,0,2,0,0
garish,0,0,0,0,0,0,0,0
garish,0,0,0,0,0,1,0,0
garish,0,0,0,0,0,2,1,0
slap,0,1,2,2,0,0,2,0
slap,0,1,1,1,0,1,2,0
slap,1,1,1,3,0,3,3,1
slap,0,0,0,0,0,0,0,0
inheritance,3,1,0,0,0,0,1,3
inheritance,3,0,0,0,3,0,1,3
inheritance,3,0,0,0,1,0,1,2
paste,0,0,0,0,0,0,0,0
paste,1,0,0,0,3,3,0,0
paste,0,0,0,0,0,0,0,0
paste,0,0,0,0,0,0,0,0
intermediate,0,0,0,0,0,0,0,0
intermediate,0,0,0,0,0,0,0,0
intermediate,0,1,2,2,1,0,2,2
intermediate,0,0,0,0,0,0,0,0
intermediate,0,0,0,0,1,0,0,0
mishap,0,3,3,1,1,2,2,1
mishap,0,2,2,0,0,1,3,0
mishap,0,0,0,0,0,0,0,0
mishap,0,2,2,1,0,2,1,0
mob,0,1,3,3,0,3,1,0
mob,0,0,0,0,0,0,0,0
mob,0,0,1,2,0,0,0,0
mob,0,0,1,1,0,1,0,0
mob,0,2,1,0,0,1,0,0
deviate,0,0,0,0,0,0,1,1
deviate,0,0,0,0,0,0,0,0
deviate,0,0,1,0,0,0,1,1
deviate,0,0,0,0,0,0,0,0
vagueness,0,1,1,1,1,1,0,0
vagueness,0,0,0,0,0,0,0,0
vagueness,0,0,0,0,0,0,0,0
vagueness,0,0,0,0,0,0,0,0
somber,0,3,0,1,0,0,3,3
somber,0,0,0,0,0,0,0,0
somber,0,3,0,0,0,0,0,0
somber,0,3,0,0,0,0,0,0
somber,0,3,1,0,0,0,0,0
decrease,1,1,1,1,1,1,1,0
decrease,0,0,1,0,0,0,0,1
decrease,0,0,1,0,0,0,0,0
constraint,0,0,0,0,0,0,0,0
constraint,0,0,0,0,0,0,0,0
constraint,0,0,0,0,0,0,0,0
constraint,0,2,2,1,0,0,0,0
survive,1,0,0,0,0,0,0,0
survive,0,0,0,0,0,0,0,0
survive,0,0,0,0,0,0,0,0
sectarian,0,0,0,0,1,0,0,0
sectarian,0,1,2,2,0,2,0,0
sectarian,0,1,1,1,0,0,0,1
sectarian,0,0,0,0,0,0,0,0
manly,1,0,0,0,1,0,0,1
manly,1,1,1,1,1,1,0,0
manly,0,0,0,0,0,0,0,0
manly,0,0,0,0,0,0,0,0
manly,0,0,0,0,1,0,0,0
trifle,0,0,0,0,0,0,0,0
trifle,0,0,0,0,0,1,0,0
trifle,0,1,0,1,0,1,0,0
trifle,0,0,0,2,0,2,1,0
trifle,0,1,0,0,1,0,0,0
trifle,0,1,2,1,0,0,0,0
slur,0,1,1,2,0,2,0,0
slur,0,0,0,1,0,1,0,0
slur,0,0,0,0,0,0,0,0
enter,0,0,0,0,0,0,0,0
enter,0,0,0,0,0,0,0,0
enter,0,0,0,0,0,0,0,0
deny,0,0,0,0,0,0,0,0
deny,0,1,1,1,0,0,0,0
deny,0,2,1,2,0,2,0,0
deny,0,0,0,0,0,0,0,1
deny,0,1,0,1,0,0,0,0
untold,0,0,0,0,0,0,1,0
untold,0,0,0,0,0,0,2,2
untold,0,0,1,0,0,0,1,2
untold,0,1,2,0,0,1,1,2
untold,0,0,0,0,0,0,0,0
whet,0,0,0,0,1,0,0,1
whet,0,0,0,0,0,0,0,2
whet,0,0,0,0,0,0,0,0
create,0,0,0,0,0,0,0,0
create,0,0,0,0,0,0,0,0
create,0,0,0,0,0,0,0,0
unreal,0,0,0,0,0,0,0,0
unreal,0,0,0,0,0,0,0,0
unreal,0,0,1,1,0,1,2,0
unreal,0,0,0,0,0,0,0,0
unreal,0,0,1,0,0,0,1,0
polished,1,0,0,0,0,0,0,0
polished,1,0,0,0,1,0,0,0
polished,1,0,0,0,1,0,0,0
polished,0,0,0,0,0,0,0,0
aboriginal,0,0,0,0,1,0,0,0
aboriginal,0,1,1,0,0,0,0,0
aboriginal,0,0,0,0,0,0,0,0
aboriginal,0,0,0,0,0,1,0,0
aboriginal,0,0,0,0,0,0,0,0
gallery,0,0,0,0,0,0,0,0
gallery,1,0,0,0,0,0,0,1
gallery,0,0,0,0,0,0,0,0
strap,0,0,0,0,0,0,0,0
strap,0,1,3,1,0,0,0,0
strap,0,0,0,0,0,0,0,0
strap,0,0,0,0,0,0,0,0
strap,0,0,0,0,0,0,0,0
whirlwind,0,0,0,0,0,0,0,0
whirlwind,0,0,1,0,0,0,0,0
whirlwind,0,0,0,0,0,0,2,0
whirlwind,0,2,0,0,0,0,0,0
elbow,0,0,0,2,0,1,0,0
elbow,0,0,0,0,0,0,2,0
elbow,0,0,1,2,0,0,0,0
exile,0,3,2,2,0,1,0,0
exile,0,3,0,0,0,0,0,0
exile,0,0,0,0,0,0,0,0
disgust,0,0,0,0,0,3,0,0
disgust,0,1,1,2,0,3,2,0
disgust,0,1,2,0,0,3,0,0
disgust,0,1,1,3,2,3,2,0
disgust,0,0,0,1,0,3,0,0
disgust,0,1,2,0,0,3,0,0
disgust,0,0,0,0,0,3,0,0
disgust,0,1,3,2,0,3,0,0
disgust,0,0,0,1,0,3,0,0
disgust,0,1,1,2,0,3,2,0
disgust,0,0,1,0,0,3,0,0
disgust,0,3,3,3,2,3,1,1
disgust,0,3,1,2,0,3,1,0
disgust,0,1,0,2,0,3,0,0
disgust,0,0,2,0,0,3,1,0
space,0,0,0,0,0,0,0,0
space,0,0,0,0,0,0,0,0
space,0,0,0,0,0,0,0,0
space,0,0,0,0,0,0,0,0
engineer,0,0,0,0,0,0,0,0
engineer,0,0,0,0,0,0,0,0
engineer,0,0,0,0,0,0,0,0
engineer,0,0,0,0,0,0,0,0
scene,0,0,0,0,0,0,0,0
scene,1,1,0,2,0,1,2,1
scene,0,0,0,0,0,0,0,0
scene,0,0,0,0,0,0,0,0
scene,0,0,0,0,0,0,0,2
intact,0,0,0,0,0,0,0,0
intact,1,1,1,1,1,1,1,1
intact,0,0,0,0,0,0,0,0
intact,0,0,0,0,0,0,0,0
mighty,0,0,0,0,0,0,0,0
mighty,1,0,0,0,1,0,0,0
mighty,0,0,0,0,0,0,0,0
mighty,1,0,1,0,1,0,0,0
vista,0,0,0,0,0,0,0,0
vista,0,0,0,0,0,0,0,0
vista,0,0,0,0,0,0,0,0
vista,1,0,0,0,0,0,0,1
vista,0,0,0,0,0,0,0,2
vista,0,0,0,0,0,0,0,0
vista,0,0,0,0,0,0,0,0
vista,0,0,0,0,0,0,0,0
vista,0,0,0,0,0,0,0,0
vista,0,0,0,0,0,0,0,0
vista,0,0,0,0,0,0,0,0
vista,0,0,0,0,0,0,0,0
vista,0,0,0,0,0,0,0,0
vista,1,0,0,0,0,0,1,0
vista,1,0,0,0,0,0,1,1
vista,1,1,0,0,0,0,0,0
complement,0,0,0,0,0,0,0,0
complement,0,0,0,0,0,0,0,0
complement,0,0,0,0,0,0,0,0
twin,0,0,0,0,1,0,0,0
twin,0,0,0,0,1,0,0,0
twin,0,0,0,0,1,0,0,0
twin,1,0,1,0,2,0,0,0
twin,0,0,0,0,0,0,0,0
twin,0,0,0,0,0,0,0,0
twin,0,0,0,0,2,0,0,0
fry,0,1,1,1,0,1,0,0
fry,0,0,0,0,0,0,0,0
fry,0,0,0,0,0,0,0,0
impress,1,0,0,0,2,0,0,0
impress,0,0,0,0,0,0,0,0
impress,0,0,0,0,0,0,0,0
impress,0,0,0,0,0,0,0,0
wipe,0,0,0,0,0,2,0,0
wipe,0,0,0,0,0,0,0,0
wipe,0,0,0,0,0,0,0,0
wipe,0,0,0,0,0,0,0,0
gully,0,0,0,0,0,0,0,0
gully,0,1,0,0,0,0,0,0
gully,0,0,0,0,0,0,0,0
gully,0,2,0,0,0,2,0,0
gully,0,0,0,0,0,0,0,0
item,0,0,0,0,0,0,0,0
item,0,0,0,0,0,0,0,0
item,0,0,0,0,0,0,0,0
item,0,0,0,0,0,0,0,0
item,0,0,0,0,0,0,0,0
curse,0,1,3,2,0,3,0,0
curse,0,2,2,2,0,0,0,0
curse,0,0,0,3,0,0,0,0
curse,0,1,2,3,0,1,1,0
curse,0,0,0,0,0,0,0,0
decrease,1,2,2,2,0,0,1,1
decrease,0,0,0,0,0,0,0,0
decrease,0,1,0,0,1,0,0,0
decrease,0,0,0,0,0,0,0,0
eat,1,0,0,0,1,0,0,1
eat,0,0,0,0,0,0,0,0
eat,1,1,1,1,1,1,1,1
eat,0,0,0,0,0,0,0,0
transgression,0,2,2,2,0,1,0,0
transgression,0,0,1,0,0,0,0,0
transgression,0,0,0,0,0,0,0,0
accelerate,0,0,0,0,0,0,0,2
accelerate,1,0,1,0,0,0,0,0
accelerate,0,0,0,0,0,0,0,0
accelerate,0,0,1,0,0,0,1,1
accelerate,1,0,0,0,1,0,1,1
contemptible,0,0,0,0,0,3,0,0
contemptible,0,1,1,3,0,3,0,0
contemptible,0,0,1,1,0,3,1,0
contemptible,0,0,0,0,0,3,0,0
element,0,0,0,0,1,0,0,0
element,1,1,0,0,0,0,0,0
element,0,0,0,0,0,0,0,0
element,0,0,0,0,0,0,0,0
element,0,0,0,0,0,0,0,0
flirt,2,0,0,0,0,0,0,2
flirt,2,0,0,1,1,1,0,2
flirt,2,0,0,1,0,0,0,1
rescue,0,0,0,0,0,0,0,0
rescue,0,0,0,0,2,0,0,0
rescue,0,0,0,0,0,0,0,0
conciliation,2,0,0,0,2,0,0,1
conciliation,2,0,0,0,0,0,0,0
conciliation,2,1,0,1,2,0,0,1
rub,1,0,0,1,0,1,1,1
rub,1,1,1,1,1,1,1,1
rub,0,0,0,0,0,0,0,0
rub,0,0,0,0,0,0,0,0
rub,0,0,0,0,0,0,0,0
offhand,0,0,0,1,0,1,3,0
offhand,0,0,0,0,0,0,0,0
offhand,0,0,0,0,1,0,1,0
offhand,0,0,0,0,0,0,0,0
offhand,0,0,0,0,0,0,0,0
offhand,0,0,0,0,0,0,0,0
offhand,0,0,0,0,0,0,0,0
offhand,0,0,0,0,0,0,2,0
offhand,1,1,1,1,1,1,1,1
offhand,0,0,0,0,0,0,1,0
leaf,0,0,0,0,0,0,0,0
leaf,0,0,0,0,0,0,0,0
leaf,0,0,0,0,0,0,0,0
leaf,0,0,0,0,0,0,0,0
clearance,0,0,0,0,0,0,0,0
clearance,0,0,0,0,0,0,0,0
clearance,0,0,0,0,0,0,0,0
clearance,0,0,0,0,0,0,0,0
clearance,1,0,0,0,0,0,0,0
clearance,0,0,0,0,1,1,0,1
clearance,0,0,0,0,2,0,0,0
clearance,0,0,0,0,0,0,0,0
clearance,0,0,0,0,0,0,0,0
clearance,0,0,0,0,0,0,0,0
clearance,0,0,1,0,2,0,0,0
clearance,0,0,0,0,0,0,0,0
clearance,0,0,0,0,3,0,0,1
clearance,0,1,0,0,0,0,0,0
clearance,0,0,0,0,0,0,0,0
clearance,1,0,0,0,0,0,0,0
clearance,0,0,0,0,1,0,1,1
clearance,0,0,1,0,0,0,0,0
clearance,0,0,0,0,0,0,0,0
clearance,0,0,0,0,0,0,0,0
proceeding,0,0,0,0,0,0,1,1
proceeding,0,0,0,0,2,0,1,1
proceeding,1,2,3,2,1,0,0,3
proceeding,1,0,0,0,1,0,0,1
impress,0,0,0,0,0,0,0,0
impress,1,0,0,0,2,0,2,1
impress,0,0,0,0,0,0,0,0
delegate,0,0,0,0,2,0,0,1
delegate,0,0,0,0,3,0,0,2
delegate,1,0,2,0,3,0,1,2
delegate,0,0,0,0,0,0,0,0
delegate,0,0,0,0,0,0,0,0
voucher,0,0,0,0,1,0,0,0
voucher,0,0,0,0,0,0,0,0
voucher,0,0,0,0,0,0,0,0
voucher,0,0,0,0,0,0,0,0
margin,0,0,0,0,0,0,0,0
margin,0,0,0,0,0,0,0,0
margin,0,0,0,0,0,0,0,0
margin,0,1,2,0,1,0,0,0
margin,0,1,1,0,0,0,1,1
affront,0,0,0,2,0,1,0,0
affront,0,0,0,1,0,1,0,0
affront,0,2,1,2,0,0,0,0
suggest,0,0,0,0,0,0,0,0
suggest,0,0,0,0,2,0,0,0
suggest,0,0,1,0,2,0,0,0
suggest,0,0,0,0,0,0,1,1
intermediate,0,0,0,0,3,0,0,0
intermediate,0,0,0,0,0,0,0,0
intermediate,0,1,0,0,0,0,0,0
phantom,0,0,2,0,0,0,0,0
phantom,0,0,0,0,0,0,0,0
phantom,0,2,2,1,0,1,1,1
phantom,0,1,2,0,0,0,1,0
incompleteness,0,0,0,0,0,0,0,0
incompleteness,0,0,0,0,0,0,0,1
incompleteness,0,0,0,0,0,0,0,0
incompleteness,1,0,1,1,0,0,0,0
incompleteness,0,0,0,0,0,0,0,0
dire,0,3,3,2,0,2,0,1
dire,0,2,3,0,0,0,0,3
dire,0,0,3,0,0,0,0,0
household,0,0,0,0,0,0,0,0
household,0,0,0,0,0,0,0,0
household,0,0,0,0,0,0,0,0
curl,0,0,0,0,0,0,0,0
curl,0,0,0,0,0,0,0,0
curl,0,0,0,0,0,0,0,0
curl,0,0,0,0,0,0,0,0
curl,1,0,1,1,0,0,0,0
expand,0,0,0,0,0,0,1,1
expand,0,0,0,0,0,0,0,0
expand,0,0,0,0,0,0,0,1
expand,0,0,0,0,0,0,0,0
forgery,0,0,0,0,0,0,0,0
forgery,0,0,0,0,0,0,0,0
forgery,0,0,0,2,0,1,0,0
forgery,0,0,0,0,0,0,0,0
forgery,0,1,1,0,3,3,0,0
extricate,0,1,0,1,0,1,0,2
extricate,0,0,0,0,0,0,0,0
extricate,0,0,0,0,0,0,0,0
extricate,1,0,0,0,0,0,1,3
compliance,0,0,0,0,2,0,0,1
compliance,0,0,0,0,0,0,0,0
compliance,0,0,0,0,0,0,0,0
compliance,0,0,0,0,1,0,0,1
compliance,1,1,1,1,1,1,1,1
rod,0,1,3,3,0,1,1,1
rod,0,2,3,2,0,1,2,2
rod,0,0,0,0,0,0,0,0
rod,0,0,2,0,0,0,0,0
rod,0,0,0,0,0,0,0,0
mighty,0,0,0,0,0,0,0,0
mighty,0,0,0,0,0,0,0,0
mighty,0,1,2,2,0,0,0,0
mighty,1,0,0,0,0,0,0,0
mighty,1,0,0,0,1,0,0,0
sauce,0,0,0,0,0,0,0,0
sauce,0,0,0,0,0,0,0,0
sauce,0,0,0,0,0,0,0,0
sauce,0,0,0,0,0,0,0,0
scatter,0,1,3,1,0,1,1,0
scatter,0,0,0,0,0,0,0,0
scatter,0,1,1,1,1,1,1,1
scatter,0,0,0,0,0,0,0,0
scatter,0,0,0,0,0,0,0,0
deny,0,1,2,2,1,1,1,1
deny,0,1,1,1,1,1,1,1
deny,0,0,0,0,0,0,0,0
deny,0,2,1,1,0,1,1,0
abomination,0,1,2,2,0,3,1,0
abomination,0,0,0,0,0,3,0,0
abomination,1,1,1,1,1,1,0,1
abomination,0,0,0,0,0,3,0,0
abomination,0,0,2,0,0,2,0,0
fallow,0,0,0,0,0,0,0,0
fallow,0,2,0,0,0,1,0,1
fallow,0,0,0,0,0,0,0,0
fallow,0,0,0,0,0,0,0,0
lurk,0,1,0,0,0,1,0,1
lurk,0,0,2,0,0,0,0,0
lurk,0,0,0,0,0,0,0,0
lurk,0,0,1,0,1,1,2,2
lurk,0,1,3,1,0,3,3,3
drill,0,0,0,2,0,0,0,0
drill,0,0,0,0,0,0,0,0
drill,0,1,2,1,1,1,1,2
drill,0,0,0,0,0,0,0,0
drill,0,1,0,1,0,0,1,0
depreciate,0,0,0,0,0,1,0,0
depreciate,0,1,1,1,1,1,0,0
depreciate,0,1,1,2,0,2,0,0
depreciate,0,0,0,0,0,1,0,0
depreciate,0,3,1,3,0,3,1,0
depreciate,0,3,2,3,0,3,1,0
weird,0,0,1,0,0,1,0,0
weird,0,0,0,0,0,0,0,0
weird,0,0,0,0,0,0,0,0
weird,0,0,1,0,0,0,0,0
letter,0,0,0,0,0,0,0,0
letter,0,0,0,0,0,0,0,0
letter,0,0,0,0,0,0,0,0
crouch,0,0,0,0,0,0,0,0
crouch,0,1,3,0,0,0,0,1
crouch,0,1,3,0,0,0,0,0
crouch,0,0,2,0,1,0,0,1
minutiae,0,0,0,0,0,0,0,0
minutiae,0,1,0,0,0,1,0,0
minutiae,0,0,0,0,0,0,0,0
minutiae,0,0,0,0,0,0,0,0
minutiae,0,0,0,0,0,0,0,0
suggest,0,0,0,0,0,0,0,0
suggest,0,0,0,0,1,0,0,1
suggest,0,0,0,0,0,0,0,0
suggest,0,0,0,0,2,0,0,0
suggest,0,0,0,0,0,0,0,0
infuse,0,0,0,0,0,0,0,0
infuse,0,0,0,0,0,0,0,0
infuse,0,0,0,0,0,0,0,0
infuse,1,0,0,0,0,0,0,0
rustic,0,0,0,0,0,0,0,0
rustic,0,0,0,0,0,1,0,1
rustic,1,2,0,0,1,1,0,0
rustic,0,0,0,0,0,0,0,0
intellectual,0,0,0,0,0,0,0,0
intellectual,0,0,0,0,0,0,0,0
intellectual,0,0,0,0,0,0,0,0
intellectual,0,0,0,0,2,0,0,0
ripple,0,0,0,0,0,0,0,0
ripple,0,0,0,0,0,0,0,0
ripple,0,0,0,0,0,0,0,0
accelerate,0,0,1,0,0,0,1,1
accelerate,1,1,1,1,1,1,1,1
accelerate,0,0,0,0,0,0,0,0
renewal,1,0,0,0,1,0,0,1
renewal,0,0,0,0,0,0,0,0
renewal,0,0,0,0,0,0,0,0
renewal,0,0,0,0,0,0,0,3
genial,1,0,0,0,0,0,1,1
genial,1,0,0,0,1,0,0,0
genial,1,0,0,0,0,0,0,0
genial,1,0,0,0,1,0,0,0
rebut,0,0,0,1,0,0,0,0
rebut,0,0,0,0,0,0,0,0
rebut,0,0,0,0,0,0,0,0
rebut,0,0,0,0,0,0,0,1
rebut,0,1,1,2,0,1,1,1
confess,0,1,1,0,1,0,1,1
confess,0,1,1,0,2,0,0,0
confess,1,3,3,1,3,3,3,3
confess,0,0,1,0,0,0,0,1
confess,0,0,0,0,0,0,0,0
confess,0,0,0,0,0,0,0,0
trepidation,0,2,3,1,1,1,1,0
trepidation,0,3,3,2,0,1,1,1
trepidation,0,1,3,1,0,1,1,1
trepidation,0,0,3,3,0,3,0,0
trepidation,0,0,3,0,0,0,0,0
flinch,0,1,2,0,0,0,3,0
flinch,0,0,2,0,2,0,0,2
flinch,0,0,0,0,0,0,0,0
congress,1,0,0,0,2,1,0,1
congress,0,0,0,0,0,0,0,0
congress,0,0,1,1,1,1,1,2
congress,1,1,1,1,1,0,0,2
congress,1,0,0,0,3,0,0,1
roller,0,0,0,0,0,0,0,0
roller,0,0,0,0,0,0,0,0
roller,0,0,0,0,0,0,0,0
roller,0,0,0,0,0,0,0,0
roller,0,0,0,0,0,0,0,0
wedge,0,0,0,0,0,0,0,0
wedge,0,0,0,0,0,0,0,0
wedge,0,0,0,0,0,0,0,0
wedge,0,0,0,0,0,0,0,0
quaint,0,0,0,0,0,0,0,0
quaint,0,0,0,0,0,0,0,0
quaint,0,0,0,0,0,0,0,0
profile,0,0,0,0,0,0,0,0
profile,0,0,0,0,0,0,0,0
profile,0,0,0,0,0,0,0,0
profile,0,0,0,0,0,0,0,0
barricade,0,0,0,0,0,0,0,0
barricade,0,0,0,0,0,0,0,0
barricade,0,0,1,0,0,0,0,1
barricade,0,0,0,0,0,0,0,0
retirement,2,2,2,1,1,0,0,1
retirement,2,2,1,0,2,1,0,3
retirement,2,0,0,0,0,0,0,0
retirement,2,1,0,0,0,0,0,3
trend,0,0,0,0,0,0,0,1
trend,1,1,1,1,1,1,1,1
trend,0,0,0,0,0,0,0,0
trend,0,0,0,0,0,0,0,1
seat,0,0,0,0,0,0,0,0
seat,1,1,0,0,1,0,1,1
seat,1,1,1,1,1,1,1,1
seat,0,0,0,0,3,0,0,0
seat,0,0,0,0,0,0,0,0
endless,0,0,0,0,0,0,0,0
endless,0,0,0,0,0,0,0,0
endless,0,0,0,0,3,0,0,0
endless,0,0,0,0,2,0,0,0
endless,1,1,1,1,2,0,0,0
injured,0,2,0,0,0,0,0,0
injured,0,1,1,0,0,0,0,0
injured,0,2,2,2,0,1,1,0
injured,0,3,1,1,0,1,0,0
injured,0,0,0,0,0,0,0,0
powerful,0,0,0,0,0,0,0,0
powerful,0,0,1,1,1,0,0,0
powerful,0,0,2,1,2,0,0,0
powerful,1,0,0,1,0,0,0,0
vivid,0,0,0,0,0,0,0,0
vivid,0,0,1,0,0,1,0,0
vivid,0,0,0,0,0,0,0,0
vivid,0,0,0,0,0,0,0,0
vivid,0,0,0,0,0,0,0,1
impervious,0,0,0,0,1,0,0,0
impervious,0,0,0,1,0,0,0,1
impervious,0,1,2,0,0,0,1,0
impervious,0,0,0,0,0,0,0,0
impervious,0,0,0,0,0,0,0,0
lavish,0,0,0,0,0,0,0,0
lavish,1,1,1,1,1,1,1,0
lavish,1,0,0,0,0,0,0,1
lavish,0,0,0,0,0,0,0,0
marshal,0,0,0,0,0,0,0,0
marshal,0,0,0,1,3,0,0,0
marshal,0,0,1,0,1,0,0,0
marshal,0,0,0,0,0,0,0,0
fake,0,0,0,1,3,0,0,0
fake,0,1,0,1,0,1,1,0
fake,0,0,0,0,0,0,0,0
fake,0,0,0,0,0,0,0,0
fake,0,0,0,0,0,0,0,0
carol,2,0,0,0,0,0,0,0
carol,2,1,0,0,0,0,0,0
carol,2,0,0,0,0,0,0,0
carol,2,0,0,0,0,0,0,0
application,1,0,0,0,1,0,1,2
application,0,0,0,0,0,0,0,0
application,1,1,1,1,1,1,1,1
application,0,0,0,0,0,0,0,0
application,1,0,0,0,0,0,0,1
secret,0,0,0,0,0,0,0,0
secret,0,0,0,0,2,0,0,0
